Date,AQI,HCHO,NO2,CO,SO2,AOD,Temperature,DewPoint,Pressure,Wind_U,Wind_V
2023-06-16,123.0,0.00015308733825332083,4.551795971825673e-05,0.030798576772199958,0.00037365716656614565,,306.084415435791,294.13611094156903,97664.09049479167,2.827308019002279,-0.043614824612935386
2023-06-17,119.0,0.00011761176870098948,6.472581465121303e-05,,-8.68084257894493e-06,,306.1435152689616,295.21978123982746,97671.67073567708,1.1810156504313152,0.8457357486089071
2023-06-18,90.0,,,0.029566525190322684,,,304.01191266377765,296.05596415201825,97644.72395833333,-1.6151720682779949,1.3270035584767659
2023-06-19,77.0,0.00028743328672421536,0.00012087057074020067,,,,304.43117968241376,296.2693462371826,97524.56673177083,-1.959493637084961,-0.3214511076609294
2023-06-20,101.0,0.00035911996383204773,0.00012119129678462163,0.04015670716760845,0.00013959511124988702,,304.5088545481364,296.8686771392822,97580.31559244792,-1.5196351210276287,-0.42882732550303143
2023-06-21,94.0,0.0002935109763037077,6.106147193214689e-05,0.035479068756088514,0.0005784873177563889,,305.4926503499349,297.5127092997233,97663.21842447917,0.3829905192057292,0.7441418568293253
2023-06-22,111.0,0.00025088046095323385,6.783890421499423e-05,,0.0008898883243087641,,305.78100331624347,297.8164825439453,97651.58707682292,0.8536980946858724,0.6137852668762207
2023-06-23,126.0,,,,,,304.67164039611816,298.7783393859863,97650.10172526042,-0.6723403930664062,0.5851272741953532
2023-06-24,177.0,,,,,,306.06429227193195,298.7341505686442,97581.19742838542,-1.1063512166341145,0.3908938566843669
2023-06-25,65.0,,,,,,300.8178488413493,298.72829182942706,97754.48763020833,-0.9891821543375651,1.0183238983154297
2023-06-26,86.0,,,,,,301.33330790201825,298.03143246968585,97768.64339192708,-1.491259256998698,-0.04062970479329427
2023-06-27,69.0,,,0.03944553503399433,,,303.0447578430176,298.2048060099284,97709.5625,-0.8402500152587891,0.6350282430648804
2023-06-28,96.0,0.0001086413831216755,,,,,303.4436372121175,298.18825276692706,97817.46875,-1.7528057098388672,0.006443540255228679
2023-06-29,90.0,0.00029012896708480705,0.00010375824888235197,0.039842385798675856,-2.933929582433806e-05,,301.72870445251465,298.37640889485675,97690.00113932292,-1.963092048962911,0.1605358123779297
2023-06-30,74.0,,,0.03923328622327284,,,302.1113287607829,298.30321311950684,97550.83675130208,-1.4705172777175903,-0.20500338077545166
2023-07-01,58.0,0.0003556723822838054,9.757952648210869e-05,0.040187004211746306,8.549133053744321e-05,,303.15979766845703,298.01852289835614,97659.09684244792,-0.5349375406901041,0.1705550750096639
2023-07-02,79.0,0.00029809240368182274,,0.03715440971295575,,,304.1399898529053,297.27110481262207,97697.44905598958,-0.6377576192220052,0.33899688720703125
2023-07-03,130.0,0.00027773210587420035,8.86955599037403e-05,0.03815191331988692,-0.0004200789316674771,,305.8454360961914,298.0993537902832,97584.52734375,0.47915395100911456,0.6030522982279459
2023-07-04,144.0,,,,,,305.2018292744954,298.6377258300781,97461.9033203125,-1.8438657124837239,0.7930464744567871
2023-07-05,90.0,0.0005818945937787515,9.996974404198547e-05,,,,303.0858402252197,298.364252726237,97557.78938802083,-2.695291519165039,-0.08107948303222656
2023-07-06,65.0,,,,,,301.2607898712158,298.3235505421956,97727.37955729167,-2.544090151786804,-0.13130633036295572
2023-07-07,73.0,,,0.03334585949777147,,,301.89193534851074,298.6387691497803,97778.61881510417,-2.4792497952779136,0.9931329091389974
2023-07-08,64.0,,,,,,300.3116798400879,298.7550392150879,97749.39078776042,-2.6412620544433594,1.056174596150716
2023-07-09,55.0,,,,,,300.4885832468669,298.881893157959,97704.40836588542,-2.049616495768229,1.171953837076823
2023-07-11,61.0,0.0002525896125006353,5.865187631568254e-05,0.03343908116220014,6.48745917714858e-05,,302.14390500386554,298.4744675954183,97684.08186848958,-0.40870920817057294,-0.07927576700846355
2023-07-12,81.0,,,,,,301.4909159342448,298.7948735555013,97682.08154296875,-2.1316401163736978,0.1351566712061564
2023-07-13,92.0,,,,,,302.2201010386149,299.15820185343426,97708.57975260417,-1.7914365132649739,0.5265892346700033
2023-07-22,105.0,,,,,,303.5577163696289,298.6068738301595,98039.93798828125,-3.8690834045410156,0.11660520235697429
2023-07-23,72.0,0.000173599561094233,,0.0345502870452834,,,304.03968874613446,298.6557502746582,97931.08235677083,-3.566563288370768,0.3599424759546916
2023-07-24,86.0,0.0002656309225129703,5.564920866161094e-05,0.03867680350952513,-0.00018002362048711464,,302.81563504536945,299.2405242919922,97768.46012369792,-2.5224838256835938,0.6663855314254761
2023-07-26,72.0,,,,,,301.11739921569824,298.81558354695636,97953.74332682292,-1.2297687530517578,1.169831395149231
2023-07-27,90.0,,,,,,301.69658279418945,298.93080774943036,97831.08382161458,-0.17179441452026367,0.5989888906478882
2023-07-28,67.0,,,0.03343914449213521,,,300.7709954579671,298.5909938812256,97613.65706380208,1.0169626871744792,0.23002203305562338
2023-07-29,42.0,,,0.03484232351182418,,,300.7546272277832,298.4483699798584,97591.61848958333,1.9873720804850261,-0.3607574701309204
2023-07-30,56.0,0.00018782571714829162,4.2160081648017147e-05,0.03124335880444026,-0.0001376452200929052,,301.7755603790283,298.5043309529622,97522.85595703125,2.737362543741862,-0.5646364291508993
2023-07-31,88.0,0.00031678742379868046,,0.036534924060090825,3.888113860737751e-05,,303.12237485249835,298.4709580739339,97485.06233723958,3.0920797983805337,-0.4245402018229167
2023-08-01,86.0,0.000155402053157213,4.172046959682739e-05,0.03546710649166479,-0.00029052396666209564,,303.63222948710126,298.46716562906903,97401.794921875,3.663005828857422,-0.4104169209798177
2023-08-02,85.0,,,,,,302.7415466308594,299.03101603190106,97490.57600911458,2.213475545247396,-0.38807133833567303
2023-08-03,75.0,0.00010356979125262649,,0.036175914108737904,,,302.797456741333,298.7336877187093,97505.73551432292,2.186563491821289,-0.8982938130696615
2023-08-04,87.0,,,,,,302.0961977640788,298.94194984436035,97740.74625651042,0.9506587982177734,-0.32918230692545575
2023-08-05,97.0,0.00030445837182911277,3.8233618397482335e-05,,-0.00020624752505673686,,302.82104110717773,298.804926554362,97804.01139322917,2.0793307224909463,-0.4447447856267293
2023-08-06,126.0,0.00020627024059640834,,0.03635491803286922,,,303.4440409342448,297.1094907124837,97497.78515625,3.7989934285481772,0.3112013339996338
2023-08-07,107.0,,,0.03138474375008209,,,302.63045565287274,295.9349142710368,97343.60563151042,4.068087458610535,1.0292007525761921
2023-08-08,116.0,,,,,,302.9105580647786,296.24342091878253,97543.82698567708,4.289255777994792,0.8571992715199789
2023-08-09,125.0,0.00029520873795250985,,,,,303.22682189941406,296.55672391255695,97861.90250651042,3.190952936808268,0.4300247033437093
2023-08-10,147.0,0.0002357247140024723,,0.03787711351212474,0.0004399975587146359,,302.66337331136066,297.09098625183105,98006.12955729167,2.1627610524495444,0.42211588223775226
2023-08-11,124.0,,,0.04056919366119577,,,303.44014104207355,296.2644577026367,97932.97672526042,2.955179214477539,0.04149643580118815
2023-08-12,132.0,0.00012028085620835925,5.276977390165072e-05,,,0.644,304.01550165812176,295.19321568806964,97689.90966796875,3.8510303497314453,0.9052135944366455
2023-08-13,118.0,,,,,,303.34292538960773,296.0809078216553,97631.4072265625,2.2195218801498413,1.7759234110514324
2023-08-14,131.0,,,,,,301.677682240804,296.3923880259196,97989.296875,-0.9467557271321615,1.8240776459376018
2023-08-15,122.0,,,0.03675279021261568,,,302.72988573710126,297.3313840230306,97985.55192057292,0.8181966145833334,0.4481448332468669
2023-08-16,117.0,0.00017711165128268263,4.1212475480261525e-05,0.03898705580584585,-0.00021315467893136963,,303.9683647155762,296.94566408793133,97897.74934895833,2.2697906494140625,-0.36396153767903644
2023-08-17,116.0,0.00023853658153004403,4.894776570680594e-05,0.03697924622915609,-0.00029612214033798576,0.683,304.2223269144694,295.83297030131024,97889.41243489583,2.8598111470540366,-0.028076807657877605
2023-08-18,91.0,0.00022120393987270031,6.738790398227926e-05,0.04125626622189941,0.00020664566545738482,1.156,304.37302652994794,297.3762009938558,97872.77522786458,0.1589349110921224,-0.9636732737223307
2023-08-20,54.0,0.00026005043248496554,5.7834325412613504e-05,0.03712277486918787,-3.41011644862581e-05,,304.1118272145589,298.8125654856364,97943.11165364583,-2.03013547261556,1.0528717835744221
2023-08-22,51.0,0.0004128516691658781,5.651611969625448e-05,,,,304.752867380778,299.00181579589844,97612.37272135417,0.7432022094726562,0.5861059824625651
2023-08-23,47.0,,,,,,300.8381544748942,297.6735833485921,97595.43977864583,1.0235061645507812,1.7256685892740886
2023-08-24,39.0,0.0005399745853650601,,,,,302.7861633300781,295.13095156351727,97513.85514322917,2.9402853647867837,0.7770575284957886
2023-08-25,60.0,,,0.03513593599198763,,1.065,303.20911089579266,294.2488587697347,97586.37483723958,3.3770885467529297,0.8908857504526774
2023-08-26,53.0,0.00013979199866292675,4.014496577664326e-05,0.034125996753558985,-0.00021152842903430968,,303.4500560760498,294.1787045796712,97746.01383463542,3.4397710164388022,0.2771507104237874
2023-08-27,199.0,7.793869008306843e-05,3.679705332613857e-05,0.03385013341902255,6.790170300516222e-05,,303.90335210164386,293.34814325968426,97701.33479817708,3.8708604176839194,0.28420766194661456
2023-08-28,151.0,0.00010202412186097422,5.43311284140319e-05,0.03081291913984903,0.0005245425140410506,1.272,303.9828821818034,294.2556743621826,97745.67301432292,3.2581469217936196,0.1402817169825236
2023-08-30,154.0,0.00010273014049739889,5.1705672376534455e-05,0.03692722693084109,-5.317692193782502e-05,0.793,303.73337745666504,295.3379872639974,98119.61165364583,1.5088626146316528,-0.4386032025019328
2023-08-31,150.0,0.00019161329973736238,6.97436189511496e-05,0.034863535433860116,5.627391986416271e-05,,303.9125633239746,295.1870485941569,98169.00162760417,1.2677599589029949,-0.3806709448496501
2023-09-01,144.0,0.00028800975990418356,4.1081424121951353e-05,0.035955812782033976,0.000240228101405079,0.7765,304.69011815388996,293.56050936381024,98098.35465494792,2.297316233317057,-0.7225925127665201
2023-09-02,139.0,0.00019431386317583896,4.294383688828023e-05,,0.00041362195042875797,0.516,304.5460789998372,292.7736581166585,98009.54215494792,3.0112857818603516,-0.8066820303599039
2023-09-03,136.0,0.00015786494356302594,4.69008796528356e-05,0.037521738558991775,0.0005969034760217574,0.549,304.09710057576496,291.27874755859375,97876.74088541667,2.7882073720296225,-1.1133607228597004
2023-09-04,140.0,0.00031647176365354684,6.811333878428589e-05,0.0366661287844026,-0.00013806793140241626,0.4445,304.057076772054,292.1198425292969,97871.39973958333,0.9936110178629557,-1.5453321536382039
2023-09-05,119.0,0.0003601958742363718,0.00010850692342496545,,-3.344336073494965e-05,0.7015,303.35470453898114,297.2974096934001,97974.07486979167,-0.7818018595377604,-0.6629212697347006
2023-09-06,105.0,0.0002924592362781379,7.215409134622219e-05,0.033632282167658886,1.6513305776121657e-05,,303.9428170522054,295.6218605041504,98048.86848958333,-1.092569351196289,0.6798851490020752
2023-09-07,92.0,0.00016257344395846705,8.516907837471116e-05,0.04669980378283943,,,304.8148784637451,295.50560251871747,97968.49007161458,0.4673627217610677,0.21692935625712076
2023-09-08,79.0,0.00013345431943884064,8.177258132487802e-05,0.03955478593705412,0.00033579254522905457,0.553,303.22796058654785,296.63449541727704,97998.28190104167,-2.250403722127279,0.6765740712483724
2023-09-09,41.0,8.218282688221559e-05,7.218428580953775e-05,0.038241047822148495,-3.9011195951136024e-05,,299.7015736897786,297.2136522928874,97909.1171875,-2.7921085357666016,-1.1122502485911052
2023-09-10,33.0,,,0.03716544759939696,,,299.0603224436442,297.2800210316976,97780.16292317708,-2.7418174743652344,-0.7944860061009725
2023-09-11,50.0,,,0.04169840738175536,,,300.5203234354655,297.5011183420817,97813.279296875,-1.6018664042154949,-0.6705493927001953
2023-09-12,85.0,0.00024215382919948598,,0.04247893765566937,,,302.40624618530273,297.8574136098226,97841.58805338542,-0.6809425354003906,0.6032752990722656
2023-09-13,107.0,0.00017116488243994147,8.951351748005571e-05,0.04484217241404544,,,303.09593836466473,298.8269335428874,97873.71028645833,-0.4980080922444661,0.7770265738169352
2023-09-14,110.0,0.00013447450898036506,0.00010093490885988476,0.03726773336528156,-0.00011071375812409999,,303.3129355112712,298.79128074645996,98003.52262369792,-1.9038397471110027,0.9085095723470052
2023-09-15,90.0,0.000299258596653227,0.00011795083786970178,,0.0005378565890269508,,302.43664232889813,298.53641001383465,98087.771484375,-1.8672434488932292,0.12951695919036865
2023-09-16,83.0,,,,,,301.5479157765706,298.44500732421875,97988.48209635417,-3.221135457356771,-0.5132459004720052
2023-09-17,41.0,,,0.03941089272892041,,,300.93907928466797,297.6608352661133,97841.83333333333,-4.319343566894531,0.2334467569986979
2023-09-18,42.0,,,0.04012621194122525,,,301.1893418629964,296.6109924316406,97986.85481770833,-2.8716689348220825,1.5769704182942708
2023-09-19,72.0,0.0001621980344169839,6.991499039832646e-05,0.036647468805297616,0.00039167319932072896,,302.3751614888509,297.2210998535156,98195.98583984375,-1.4875704447428386,1.047512690226237
2023-09-20,104.0,0.00041656175744702185,,0.039555903524143655,0.0001248985936399021,,302.956106821696,297.7626304626465,98188.48111979167,-0.20175298055013022,0.14286677042643228
2023-09-21,111.0,0.0003596766910048543,,0.03604194231231583,,,303.5053253173828,297.79376157124835,98116.57161458333,0.5653502146402994,-0.5175393025080363
2023-09-22,102.0,0.0001883996597145714,8.203250776079272e-05,0.0402340069413015,,,302.9545205434163,297.62464968363446,98131.96402994792,0.356204350789388,-0.24971544742584229
2023-09-23,115.0,,,,,,301.01476669311523,297.88701883951825,98257.8369140625,-0.19113731384277344,-0.13823111852010092
2023-09-24,126.0,,,0.03821852884935606,,,301.9280897776286,297.082332611084,98185.7041015625,0.6113115946451823,-0.02960081895192464
2023-09-25,127.0,0.0003836928349874406,0.00011162948280880503,0.04100113794242761,-0.00010045290993303865,0.911,302.45285669962567,296.4277998606364,98222.76708984375,-0.1186841328938802,-0.19019452730814615
2023-09-26,136.0,0.0002805271195019494,7.131636868584863e-05,0.04145748168228303,-0.0003867055440209412,,302.01011657714844,296.5139408111572,98323.09163411458,0.22747230529785156,-0.8576995134353638
2023-09-27,119.0,0.00013851592666463654,6.404538544299633e-05,0.03650414184826972,0.0004135881536056401,0.527,301.05024846394855,293.4573497772217,98293.80729166667,1.245022455851237,-1.99800439675649
2023-09-28,137.0,0.00022366869961833435,7.797104626657869e-05,,-3.141696652163354e-05,0.559,300.1493110656738,291.52845128377277,98266.56591796875,1.1009273529052734,-1.670117457707723
2023-09-29,175.0,0.0002910987568608506,8.011173397149901e-05,,0.0007301909019706852,0.4765,300.37725766499835,291.95269139607746,98251.86442057292,0.08685831228892009,-1.4796173969904582
2023-09-30,168.0,8.387415437024265e-05,9.585119551043629e-05,0.03392398729918953,-6.588835822182715e-05,0.4925,300.96232922871906,290.7528610229492,98210.92789713542,1.1671142578125,-2.221206227938334
2023-10-01,147.0,0.00016786254708914562,8.571035883494938e-05,0.04264656888487957,0.00014570826126533942,0.527,300.21397590637207,287.9806842803955,98177.05582682292,0.8592274983723959,-2.5585867166519165
2023-10-02,140.0,0.00024003508838759096,7.08401174371493e-05,0.038715592239884286,0.00016897082156362258,0.425,299.78787930806476,284.83376185099286,98297.24137369792,1.370648701985677,-2.2012904485066733
2023-10-03,164.0,0.00020641430340197973,5.5196067385466407e-05,0.036374028772100324,0.0011531710390759275,0.3755,299.6463877360026,285.410608291626,98370.89762369792,2.093708038330078,-2.2029035091400146
2023-10-04,177.0,-2.2504340449804236e-05,7.053310400803384e-05,0.03329627588389896,0.0012080690357828992,0.3205,299.83551088968915,288.4229818979899,98353.55647786458,2.0214405059814453,-2.1292371352513633
2023-10-06,213.0,0.00030135652565376717,8.678505992228768e-05,0.03458550572393862,6.680817317536523e-05,0.3545,300.69593175252277,287.9697964986165,98186.79671223958,0.744350790977478,-0.2050914764404297
2023-10-07,251.0,-2.1090323571106815e-05,8.075727964748007e-05,,0.00034004868939504547,0.408,302.0785668690999,291.92944463094074,98310.77164713542,0.82722540696462,-0.19785737991333008
2023-10-08,164.0,0.00012566789532769465,5.794084843484605e-05,,0.0001977209824922291,0.5275,303.15601285298663,291.11414527893066,98357.99886067708,2.3943424224853516,-0.20195960998535156
2023-10-09,193.0,0.00034397357376277803,7.565730629718457e-05,0.03696503838496231,0.00036908651236429105,0.508,303.1999905904134,290.15717697143555,98426.40006510417,2.1723620096842446,0.09349250793457031
2023-10-11,202.0,-1.5837411410750642e-05,7.47216836316195e-05,,,0.313,300.05384190877277,287.94667561848956,98648.953125,1.4407222270965576,-1.5975993076960247
2023-10-12,193.0,0.00017622011364430189,7.861338963263138e-05,0.042311208957197075,-0.00022329064086070154,0.4875,300.05841573079425,287.37557665507,98796.92740885417,0.6159441471099854,-0.6052322387695312
2023-10-13,257.0,0.0002847506621036406,9.691443847255408e-05,0.03994600847361783,-0.000642093771602687,0.5835,301.3207607269287,289.4950745900472,98798.97493489583,-0.06569671630859375,-0.24820391337076822
2023-10-14,233.0,0.0001201902123284018,7.71675840951176e-05,,-0.0005187006318008196,0.722,301.5150197347005,288.61634572347003,98714.69075520833,0.13074620564778647,-0.6131852467854818
2023-10-15,244.0,0.00022292668542457032,0.00012480845668845213,0.035286132246240956,-0.0003394304459653844,0.9985,300.2135690053304,289.3090349833171,98553.24967447917,0.5666548411051432,0.4359039068222046
2023-10-16,230.0,,,0.03272437676785993,,,298.38412221272785,291.2324097951253,98778.67220052083,-1.4191774129867554,0.23384730021158853
2023-10-17,107.0,,,,,,296.08069165547687,290.51179695129395,99070.37516276042,-0.5315456390380859,-0.571772297223409
2023-10-18,155.0,8.256905014787082e-05,8.732264489713288e-05,0.03694749251006471,0.00036927739132242476,0.44,296.31496810913086,287.7586269378662,99084.67333984375,1.949605941772461,-1.784554163614909
2023-10-19,146.0,0.00030960861477056465,8.88136491993998e-05,0.03888104483483577,0.000509359699208074,0.482,295.9127337137858,287.0676848093669,99078.31949869792,1.5147819519042969,-1.585295041402181
2023-10-20,240.0,0.0005589119391513487,0.00011389479914209645,0.036456096917375405,0.0010471811983729941,0.626,296.6057046254476,288.0860144297282,99106.07161458333,0.8238353729248047,-1.2878869374593098
2023-10-21,271.0,0.00047596966032849986,0.00013933175068808415,0.04461489635769075,0.0012179635232309317,1.007,296.7106590270996,288.0329399108887,99164.64860026042,-0.016287485758463543,-1.028805414835612
2023-10-22,336.0,0.0005264906189915836,0.00011663529041750458,,9.838010386704413e-05,1.778,297.2359504699707,288.55503527323407,99179.93489583333,0.5451259613037109,-1.127782146135966
2023-10-23,287.0,0.0003632707362669199,8.922240842373778e-05,,0.0006597633046687512,0.744,296.9036273956299,287.8093713124593,99011.53873697917,1.4978745778401692,-1.6949625809987385
2023-10-25,270.0,0.00018037827976506027,9.002018487077125e-05,,-0.0001028807891998005,0.9035,297.0895188649495,287.2854855855306,99049.42464192708,1.7610893249511719,-1.6232994000116985
2023-10-26,281.0,0.00047712287509573916,9.189596446420816e-05,0.04267861321566684,-0.0002713841800163984,0.68,296.75075403849286,285.45405832926434,98984.1376953125,1.8807862599690754,-1.619405706723531
2023-10-27,268.0,0.00029618863894186704,0.00011448059722850779,0.037757234057450934,0.000281189355935248,0.7805,297.1834964752197,284.02062288920087,98921.09749348958,0.8654225667317709,-1.1637988885243733
2023-10-28,348.0,0.0004840545298063943,0.00014894110790913213,,,1.054,297.5431435902913,286.06628735860187,98950.09879557292,0.5049902598063151,-0.1669865051905314
2023-10-29,358.0,0.0002598502211816767,0.00019950404773823451,0.04301351681349843,0.0003843746962449013,0.9475,298.25555992126465,287.60913530985516,98957.74739583333,-0.6160863240559896,-0.33078328768412274
2023-10-30,343.0,0.0002984115853904416,0.00022600802185469994,0.049512544795255464,0.0005355120520105183,1.1135,298.7710240681966,289.1365146636963,99044.71988932292,-0.6049296061197916,-0.7427575588226318
2023-10-31,356.0,0.0003734065297954055,0.0003950198575360529,,0.00043492756291993955,1.559,298.80093510945636,289.54649925231934,99177.64371744792,-1.063952128092448,-0.17388538519541422
2023-11-01,363.0,0.000637808640021561,0.0004511039587667167,0.059910826186767005,,1.258,298.54275703430176,289.5892333984375,99169.32584635417,-0.605475107828776,-0.6918203035990397
2023-11-02,435.0,0.00025329753407266455,,,,2.763,298.1308339436849,289.2690321604411,98976.1640625,0.941192110379537,-1.2889994382858276
2023-11-03,493.0,9.862238667168685e-05,0.00010159069643118779,,,,297.24336369832355,289.04932022094727,98794.97770182292,1.1680831909179688,-1.1952062447865803
2023-11-04,422.0,0.00025581003865216283,,,,,297.12252616882324,288.4169120788574,98853.34195963542,1.183743158976237,-1.0446479320526123
2023-11-05,487.0,0.0004264936724210217,7.297101547007157e-05,,-0.0006040481384841033,3.351,296.65990447998047,286.12024370829266,99024.73014322917,0.3481280008951823,-1.1938126881917317
2023-11-06,435.0,0.000424215017559414,0.0001619283430361621,0.05841653532518372,0.0001671852625789263,1.7835,296.2834186553955,285.59474118550617,99144.45442708333,-0.7896626790364584,-0.8055867354075114
2023-11-07,430.0,0.0002684182782467398,9.473965628615322e-05,,0.0003299030439188565,1.6965,297.02473068237305,286.6816762288411,99025.2421875,0.4330883026123047,-0.7948309580485026
2023-11-08,445.0,0.00023368469560657273,,0.05933085428384605,0.00029079989681504785,,296.7896137237549,286.8235492706299,98961.49381510417,0.9132308959960938,-1.1353658040364583
2023-11-09,466.0,1.472620169806137e-05,,,,2.432,296.92938868204754,286.065611521403,99002.45833333333,0.4828033447265625,-0.7869122823079427
2023-11-10,258.0,,,0.039864673562780256,,,295.0860144297282,288.70582326253253,99212.29248046875,-1.7299625873565674,-0.7400718927383423
2023-11-11,242.0,0.00010813988774311813,6.07187830609944e-05,0.043460540022911096,-1.0891846613953872e-05,0.7965,293.3820101420085,286.49154980977374,99390.12239583333,1.34967835744222,-1.835884650548299
2023-11-12,256.0,0.00030846241294502617,8.575157154889307e-05,0.03862728491943837,0.00044962117201076044,0.559,293.23153432210285,286.14610290527344,99363.57877604167,1.8805195887883503,-1.1338209708531697
2023-11-13,377.0,0.00015252738745960976,,0.054561171680665786,,2.735,293.48302205403644,285.75561968485516,99358.61100260417,0.2282098134358724,-1.4014799197514851
2023-11-14,434.0,0.0005608517676589501,0.00011865920532722596,,,,293.3369483947754,285.42362848917645,99316.47428385417,0.9845784505208334,-1.3057448069254558
2023-11-15,416.0,0.00018939429806938686,7.576350336974649e-05,0.0468193031847279,0.00038385245572748137,1.9825,292.84904861450195,285.64734077453613,99282.2890625,1.1316404740015666,-1.318831205368042
2023-11-16,446.0,0.0002845086273736049,7.657503010701876e-05,0.05986385792491289,0.00029103597626077744,2.741,294.15503184000653,286.73094367980957,99394.51888020833,-0.44107691446940106,-0.3737538655598958
2023-11-17,467.0,0.0005346168406262267,0.00031350082399875506,0.05579700693485762,0.0003377746811222081,1.9845,294.40262603759766,287.03895378112793,99285.0400390625,0.34324010213216144,-0.08895683288574219
2023-11-18,356.0,0.0004319317048856859,0.0002434760220552155,,0.0004975040667496931,1.04,294.14121945699054,286.41601371765137,99188.43343098958,0.3844674428304036,0.8167450825373331
2023-11-19,331.0,0.00026357455109371085,0.0001667808038281986,0.04640667326746409,,2.129,293.28321266174316,285.9673048655192,99302.56070963542,-0.7238157192866007,0.5564448038736979
2023-11-20,387.0,0.0003046807903388714,9.171231007851934e-05,,0.0005361586430106091,1.9535,293.2104040781657,286.02672640482587,99299.51448567708,1.1577949523925781,-1.0274018049240112
2023-11-21,391.0,0.0001716501428744961,5.963474541201528e-05,,-6.430131179510691e-05,2.038,292.69361623128253,284.1026732126872,99136.03434244792,2.36871866385142,-1.3836426734924316
2023-11-22,413.0,0.0004048665869048016,7.376429130087281e-05,,0.00018152566917698605,2.0685,291.9740746815999,283.73697090148926,98984.14388020833,2.2766464153925576,-0.6507886250813802
2023-11-23,402.0,0.000254188926191893,0.00020248343935227772,,,1.6735,292.14888254801434,284.68689346313477,98990.30192057292,-0.8400828043619791,0.6638075510660807
2023-11-24,414.0,,,,,1.987,292.5307032267253,285.53355407714844,99202.57552083333,0.22633099555969238,-1.085105260213216
2023-11-26,392.0,,,,,,293.421599706014,286.1903711954753,99290.64615885417,-1.497725248336792,0.8415143489837646
2023-11-27,398.0,-7.801910903336747e-05,0.0001646037516139934,0.048161480575779576,-0.0006442157718471569,,292.1498394012451,287.179474512736,99122.36507161458,-1.9025459289550781,0.6158005396525065
2023-11-28,314.0,,,,,,291.30438168843585,287.7308890024821,99089.26253255208,-1.2289365132649739,-0.8712387084960938
2023-11-29,309.0,,,,,,292.3332271575928,288.11206372578937,99131.11295572917,-0.9931144714355469,-0.23687342802683511
2023-11-30,407.0,,,0.04224427230654361,,3.295,292.105775197347,288.5266195933024,99237.04752604167,-0.9645442962646484,-0.8164976040522257
2023-12-01,396.0,,,0.04922499880192582,,2.658,292.51612599690753,288.3847942352295,99238.65348307292,0.5977802276611328,-1.5561689138412476
2023-12-02,385.0,9.696908584509763e-05,0.00011708677760933185,0.04649404436347902,-0.00016409233837893825,,291.7226740519206,286.736275990804,99305.31494140625,0.4795633951822917,-1.6263436873753865
2023-12-03,323.0,0.0002940270060206451,0.0005888059386049701,0.04887368902561982,-0.000673990580253018,0.884,292.52298100789386,286.0042896270752,99298.05192057292,0.09326616923014323,-0.9575186967849731
2023-12-04,347.0,0.00032634969102204945,,0.049718648363400855,,2.334,291.06719334920246,285.27031962076825,99218.34505208333,0.06992149353027344,-1.7136382659276326
2023-12-05,339.0,0.00018673941088270406,8.422339888957942e-05,0.0414948351681057,,0.7335,290.3508771260579,283.6385389963786,99166.63525390625,1.247601826985677,-1.7090435028076172
2023-12-06,304.0,0.00026845946558739814,0.00011822115629906423,0.04088294427166746,9.834037336982353e-05,0.514,290.110320409139,283.8405984242757,99200.78792317708,0.8843714396158854,-1.3588015238444011
2023-12-07,322.0,0.00016001705800342445,0.00012727893761410805,,0.00046173822176048314,1.105,290.72171147664386,284.28900146484375,99111.47639973958,1.5943050384521484,-1.0728130340576172
2023-12-08,338.0,0.0002522034046704746,8.886837167661604e-05,0.04042925669012624,0.0005991199286652058,0.7165,290.02392768859863,283.3211154937744,99105.37630208333,2.100494384765625,-1.1440035502115886
2023-12-09,336.0,0.00024474234150121137,8.496391724177791e-05,0.04155600816009671,-0.00016177717814943183,0.6925,289.7049020131429,282.38117027282715,99166.78515625,2.317389170328776,-1.3096049626668294
2023-12-10,333.0,0.00028878084509631913,6.48385854300721e-05,0.04084418431015864,-8.064145714792958e-05,0.8105,289.07013575236004,281.8289915720622,99018.22005208333,2.6962263186772666,-0.9269852240880331
2023-12-11,348.0,0.0002715456357690289,0.00011172080121464028,0.04112086445091416,-0.000965623359661141,0.5935,288.60086758931476,281.8426971435547,99077.75895182292,-0.2987346649169922,-0.07990741729736328
2023-12-12,341.0,0.00015002081571532228,0.00010775876564917582,,-0.00030417502346559395,0.9355,289.5451202392578,282.86501185099286,99018.21077473958,-1.365146001180013,0.15369669596354166
2023-12-13,375.0,0.0007342894095924372,0.00013699881674250383,0.04409412667153401,0.0007612468325529754,0.972,289.6908810933431,282.62987391153973,99229.85123697917,0.2603575388590495,-1.2895774841308594
2023-12-14,343.0,-1.2866584376476698e-05,0.0001611759705493348,,0.001237997304517813,,288.48521614074707,281.26877784729004,99308.64404296875,2.243321100870768,-0.9799505869547526
2023-12-15,338.0,0.00011819376959460446,0.00036906357854589114,,0.000320359598845108,0.61,288.6948839823405,281.6775582631429,99373.90852864583,0.5272210439046224,-1.0821189483006795
2023-12-16,367.0,0.00039543314760208533,0.00016625169583414548,0.04271924425937591,0.0015478784846768064,0.64,288.9825693766276,281.1030025482178,99243.42578125,0.5053951342900594,-1.4297661383946736
2023-12-17,364.0,0.00010408423986514354,8.321853238154408e-05,0.04484767466781627,-1.9299297491662424e-05,0.7635,289.0492407480876,281.82737414042157,99405.92594401042,1.2051441669464111,-1.8828994830449421
